region_id,name,neighborhood,cuisine_type,address,phone,email,website,yelp_url,private_dining_info,approximate_capacity,notes
8,Cabra,South Park / Fashion District (The Hoxton),Peruvian-Inspired,1060 S Broadway Los Angeles CA 90015,(213) 725-5858,,https://www.cabralosangeles.com/,https://www.yelp.com/biz/cabra-los-angeles,Cabra Alcove (40 standing); Cabra Bar (80 standing); Cabra Dining Room (60 seated / 108 standing); full buyout available,60 seated / 108 standing in dining room; 80 standing at bar,Rooftop of The Hoxton Downtown LA; Chef Stephanie Izard; panoramic skyline views; poolside bar
8,Redbird,Historic Core,Modern American,114 E 2nd St Los Angeles CA 90012,(213) 788-1191,events@redbird.la,https://redbird.la/,https://www.yelp.com/biz/redbird-los-angeles-2,Multiple private dining rooms on several floors; adjacent Vibiana cathedral venue; Main Dining Room + Lounge; highly customizable events; filming location available,18 seated to 200+ standing (total buyout); 6 meeting rooms; 3000 sq ft total; max reception 225; max banquet 150,Chef Neal Fraser; in historic Vibiana rectory building; Michelin Guide & 50 Best Discovery; also operates Vibiana event venue; email events@redbird.la
8,Orsa & Winston,Historic Core,Italian-Japanese (Michelin-starred),122 W 4th St Los Angeles CA 90013,(213) 687-0300,info@orsaandwinston.com,http://www.orsaandwinston.com/,https://www.yelp.com/biz/orsa-and-winston-los-angeles,Private event inquiries via info@orsaandwinston.com; limited seating capacity,,One Michelin star; Chef Josef Centeno; tasting menu ~$150; open Tue-Sat 5-10pm; reservations via OpenTable for 1-4 guests; email for 5+; smart casual dress
8,Maccheroni Republic,Historic Core,Italian,332 S Broadway Los Angeles CA 90013,(213) 346-9725,maccheronirepublicdtla@gmail.com,https://maccheronirepublic.com/,https://www.yelp.com/biz/maccheroni-republic-los-angeles,No reservations; arrive early to avoid waits,,Michelin Bib Gourmand; homemade pasta daily with organic flour; across from Grand Central Market; outdoor patio; no reservations policy; Mon-Thu 11am-2pm + 5-9:30pm; Fri-Sun 11am-9:30pm
8,KazuNori,Historic Core,Sushi Hand Rolls,421 S Main St Los Angeles CA 90013,(213) 493-6956,eat@kazunorisushi.com,https://www.handrollbar.com/locations/dtla/,https://www.yelp.com/biz/kazunori-downtown-la-los-angeles,Contact for group inquiries; 22-seat bar format; no tables,,The Original Hand Roll Bar; Sushi Nozawa Group; warm rice + freshest fish; Mon-Thu 11:30am-11pm; Fri-Sat 11:30am-11:30pm; Sun 11:30am-11pm
8,Le Draq,Historic Core,International / Tex-Mex / Mediterranean,118 W 4th St Los Angeles CA 90013,(213) 687-8002,info@bar-ama.com,http://www.bar-ama.com/,https://www.yelp.com/biz/le-draq-los-angeles-14,Email info@bar-ama.com for catering and private events,,Chef Josef Centeno; hybrid of Bar Ama + Baco Mercat; opened Dec 2025; the baco is back; casual dining $30 and under; Tue-Sat 5-10pm Sun 5-9pm; cash not accepted
8,Badmaash,Historic Core,Indian Gastropub,108 W 2nd St Ste 104 Los Angeles CA 90012,(213) 221-7466,reservations@BadmaashLA.com,https://badmaashla.com/,https://www.yelp.com/biz/badmaash-downtown-la-los-angeles,Email reservations@BadmaashLA.com for parties >7,,Michelin 2025 Recommended; father-and-two-sons team; chicken tikka poutine; Bollywood posters decor; Mon-Fri 11:30am-3pm + 5-10pm; Sat-Sun 12-10pm
8,Mrs. Fish,Historic Core,Japanese,448 S Hill St Los Angeles CA 90013,(213) 873-4444,info@mrsfish.com,https://www.mrsfish.com/,https://www.yelp.com/biz/mrs-fish-los-angeles,Private events available; contact restaurant directly; sister concept to Perch (seats up to 150 for buyout),,Subterranean restaurant in Pershing Square Building; 5500-gallon aquarium; rare Japanese whisky; live music Tuesdays; DJ entertainment Fri-Sat; valet $14
8,Perch,Historic Core,French-American (Rooftop),448 S Hill St Los Angeles CA 90013,(213) 802-1770,info@perchla.com,https://www.perchla.com/,https://www.yelp.com/biz/perch-los-angeles,5th Street Patio for private seated dinners; 16th Floor Skydeck for private dinners; rooftop for receptions/buffets; sister concept Mrs. Fish; 20% auto gratuity on 8+,28 on patio; 75 at private bar; full buyout of Mrs. Fish up to 150,15th floor rooftop; French-inspired bistro; stunning DTLA views; 2 outdoor fireplaces; live music; upscale casual dress code; brunch Sat-Sun 10am-3:30pm; dinner Mon-Sun from 4pm
8,Grand Central Market (Food Hall),Historic Core,Multi-Vendor Food Hall,317 S Broadway Los Angeles CA 90013,(213) 624-2378,,https://grandcentralmarket.com/,https://www.yelp.com/biz/grand-central-market-los-angeles,Event spaces available within market; contact market management,30000 sq ft; 40+ vendors,Landmark since 1917; daily 8am-9pm; parking at 308 S Hill St $5/first 90 min; vendors include EggSlut/Broad Street Oyster/Villa's Tacos/Shiku/Olio/Ramen Hood/Sticky Rice/Ghost Sando and many more
8,EggSlut,Historic Core (Grand Central Market),Breakfast / Egg Sandwiches,317 S Broadway Los Angeles CA 90013,(213) 625-0292,,https://www.eggslut.com/,https://www.yelp.com/biz/eggslut-los-angeles-7,No private dining; counter service,,Founded 2011 by Chef Alvin Cailan; original location inside Grand Central Market; Mon-Sun 8am-2pm; gourmet egg sandwiches
8,Broad Street Oyster Co.,Historic Core (Grand Central Market),Seafood,317 S Broadway Los Angeles CA 90013,(424) 309-0936,,https://www.broadstreetoysterco.com/,https://www.yelp.com/biz/broad-street-oyster-co-los-angeles-6,No private dining; counter service within GCM,,Famous lobster rolls; fried oysters; seafood towers; Malibu-born concept inside Grand Central Market
8,71Above,Financial District,New American (Fine Dining),633 W 5th St Fl 71 Los Angeles CA 90071,(213) 712-2683,,https://www.71above.com/,https://www.yelp.com/biz/71-above-los-angeles-2,1 large + 2 small private dining rooms overlooking Dodger Stadium; max reception 300; max banquet 150; 2 breakout rooms; full buyout available; in-house catering,150 banquet; 300 reception; 8000 sq ft total,Highest restaurant west of the Mississippi (71 floors); US Bank Tower; Chef Javier Lopez; panoramic views; self-parking $18 w/ validation; multiple dining areas including SkyLounge and chef's table
8,Nick + Stef's Steakhouse,Financial District / Bunker Hill,Steakhouse,330 S Hope St Los Angeles CA 90071,(213) 680-0330,events@nickandstefs.com,https://www.nickandstefs.com/,https://www.yelp.com/biz/nick-stefs-steakhouse-los-angeles-4,Several private rooms with WiFi and A/V; full and partial buyouts; custom menus; outdoor patio with fire pits and cabanas; private dining contact: (213) 294-1063,12 intimate to 150 cocktail reception,Patina Restaurant Group; USDA Prime dry-aged steaks; since 1999; Mon-Thu 11:30am-9pm; Fri 4-10pm; Sat 5-10pm; Sun 4-8pm
8,Engine Co. No. 28,Financial District,American,644 S Figueroa St Los Angeles CA 90017,(213) 624-6996,contacts@engineco.com,https://www.engineco.com/,https://www.yelp.com/biz/engine-co-no-28-los-angeles,Contact restaurant for private events,,Set in beautifully restored 1912 firehouse; original brass firepole; mahogany booths; since 1989; Mon-Fri 11am-9pm; Sat 4-10pm; Sun closed; valet $20
8,San Laurel,Financial District / Bunker Hill,Spanish-Californian,100 S Grand Ave Los Angeles CA 90012,(213) 349-8585,LAXAV.PDR@ConradHotels.com,https://www.sanlaurel.com/,https://www.yelp.com/biz/san-laurel-los-angeles-3,Private dining events; outdoor terrace facing Walt Disney Concert Hall; email LAXAV.PDR@ConradHotels.com,,Chef Jose Andres; 10th floor of Conrad Los Angeles at The Grand (Frank Gehry-designed); breakfast 7am-12pm + dinner 5-11pm daily; valet on Olive St
8,Casa Ipanema,Financial District,Brazilian-Latin,501 S Olive St Los Angeles CA 90013,(424) 443-4345,,https://www.casaipanema.com/,https://www.yelp.com/biz/casa-ipanema-los-angeles,Contact restaurant for private events and buyouts,,Corner of iconic Biltmore Hotel; opened 2025; Chef Arturo Flores; Brazilian-Latin fusion; signature caipirinha cocktails; DJ curated music; happy hour Wed-Sun 4-7pm; valet at Biltmore; closed Mon-Tue
8,VACA DTLA,Financial District,Spanish Tapas,960 W 7th St Los Angeles CA 90017,(213) 451-5600,,https://vacarestaurant.com/los-angeles/,https://www.yelp.com/biz/vaca-los-angeles,Contact restaurant for private events,,Chef Amar Santana; opened late 2025; beneath The Beaudry luxury high-rise; above Fig at 7th Mall; Tue-Fri 11:30am-9pm; Sat 5-10pm; original Costa Mesa location has Michelin recognition
8,Gyu-Kaku,Financial District,Japanese BBQ (Yakiniku),514 W 7th St Los Angeles CA 90014,(213) 988-7178,,https://www.gyu-kaku.com/,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-los-angeles-2,Contact restaurant for group/event dining; chain restaurant with event capabilities,,World's #1 Japanese BBQ brand; founded Tokyo 1996; 700+ locations worldwide; cook-your-own premium meats on smokeless grill
8,Majordomo,Chinatown,Korean-American / Asian-Californian,1725 Naud St Los Angeles CA 90012,(323) 545-4880,domoevents@momofuku.com,https://www.momofuku.com/restaurants/majordomo,https://www.yelp.com/biz/majordomo-los-angeles-2,Up to 24 guests on heated patio with set menus (Bo Ssam / Short Rib); private dining events available; private room noted,,Chef David Chang (Momofuku); former warehouse in Chinatown; energetic open kitchen; valet $8 on Naud St; near Chinatown Gold Line Metro
8,Howlin' Ray's,Chinatown (Far East Plaza),Nashville Hot Chicken,727 N Broadway Ste 128 Los Angeles CA 90012,(213) 935-8399,,https://howlinrays.com/,https://www.yelp.com/biz/howlin-rays-los-angeles-7,No private dining; counter service; walk-in only,,Chef Johnny Zone (trained under Keller/Ramsay/Nobu); LA hot chicken sensation; Wed-Sun 11am-7pm; closed Mon-Tue; also has Pasadena location
8,Lasita,Chinatown (Far East Plaza),Filipino Rotisserie / Natural Wine,727 N Broadway Ste 120 Los Angeles CA 90012,(213) 443-6163,hello@lasita-la.com,https://www.lasita-la.com/,https://www.yelp.com/biz/lasita-los-angeles,32-seat dining room + 16-seat patio; contact for private events,32 seated + 16 patio,From Chase & Steff Valencia; Bon Appetit 50 Best New Restaurants 2022; rotisserie chicken + lechon + natural wine; dinner Mon-Sat 5:30-10pm; brunch Sat-Sun 10am-2pm
8,Firstborn,Chinatown,Chinese-American / French-Influenced,978 N Broadway Los Angeles CA 90012,(213) 537-0142,info@firstborn.la,https://firstborn.la/,https://www.yelp.com/biz/firstborn-los-angeles-2,$68 prix fixe; email info@firstborn.la for parties over 6; full buyout: $8000 min weekdays / $14000 min weekends,44 seats in main dining room,Chef Anthony Wang (Ink/Auburn/Destroyer); opened March 2025; former Pok Pok space; Wed-Thu/Sun 5-9:30pm; Fri-Sat 5-10pm; a la carte at bar only
8,Yang Chow,Chinatown,Chinese (Mandarin/Szechuan),819 N Broadway Los Angeles CA 90012,(213) 625-0811,,https://yangchow.com/,https://www.yelp.com/biz/yang-chow-los-angeles,Contact restaurant for large party arrangements,,Since 1977; famous slippery shrimp; Yun family of five brothers; Mon-Thu/Sun 11:30am-8:30pm; Fri-Sat 11:30am-9:30pm; multiple locations
8,Pho 87,Chinatown,Vietnamese,1019 N Broadway Los Angeles CA 90012,(323) 227-0758,,https://downtownla.com/go/pho-87,https://www.yelp.com/biz/pho-87-los-angeles,No private dining; casual sit-down,,Over 30 years in Chinatown; cash only; excellent pho; Wed-Mon 11am-8pm; closed Tue; delivery available
8,Philippe the Original,Chinatown-Adjacent,Deli / French Dip Sandwiches,1001 N Alameda St Los Angeles CA 90012,(213) 628-3781,customerservice@philippes.com,https://philippes.com/,https://www.yelp.com/biz/philippe-the-original-los-angeles,Upstairs rooms may be available; contact restaurant directly for large party arrangements,,Claims to have invented the French dip in 1908; sawdust-covered floors; communal seating; cash only at counter; Mon-Sun 6am-10pm; free parking; near Union Station
8,LaSorted's,Chinatown,Pizza,984 N Broadway Los Angeles CA 90012,(213) 537-0475,,https://www.lasorteds.com/,https://www.yelp.com/biz/la-sorteds-chinatown-los-angeles,Contact restaurant for birthday parties and events; full-service pizzeria,,LA-style neighborhood pizzeria; sports on TV; Mon-Thu 11am-10pm; Fri-Sat 11am-1am; Sun 10am-10pm; also in Silver Lake
8,Katsu Sando,Chinatown,Japanese Sandwiches,736 N Broadway Ste 105 Los Angeles CA 90012,(213) 395-0710,,https://katsu-sando.square.site/home,https://www.yelp.com/biz/katsu-sando-los-angeles,No private dining; counter service,,Japanese curry katsu sandwiches on honey milk bread; chicken/pork/menchi katsu; also in San Gabriel
8,Kim Chuy,Chinatown (Far East Plaza),Chinese (Teochew/Chiu Chow),727 N Broadway Ste 103 Los Angeles CA 90012,(213) 687-7215,,http://kimchuy.com/,https://www.yelp.com/biz/kim-chuy-restaurant-los-angeles,Contact restaurant for large parties,,Since 1982; first Teochew restaurant in the US; ~30 noodle soup varieties; Tue-Sun 9am-6pm; closed Mon; delivery/take-out available
8,Won Kok,Chinatown,Chinese (Dim Sum),210 Alpine St Los Angeles CA 90012,(213) 613-0700,,,https://www.yelp.com/biz/won-kok-los-angeles,No private dining; casual no-frills,,Mom-and-pop dim sum; hard-to-beat prices; quintessential hole-in-the-wall
8,Phoenix Inn,Chinatown,Chinese (Cantonese),301 Ord St Los Angeles CA 90012,(213) 629-2812,,https://phoenixfood.us,https://www.yelp.com/biz/phoenix-inn-los-angeles,Contact restaurant for large party arrangements,,Chinatown institution; family-run; expanded to 12+ locations; fried whole fish and Chinese omelets; late-night diners
8,Cafe Tondo,Chinatown,Cafe / Mexican-Inspired All-Day,1135 N Alameda St Los Angeles CA 90012,,info@cafetondo.com,https://cafetondo.com/,https://www.yelp.com/biz/caf%C3%A9-tondo-los-angeles-2,Contact for private event inquiries; beautiful designed space,,Former Oriel space; Mexico City cafe culture-inspired; Chef Luis Luna (Damian alum); Bolero/Chess/Jazz/DJ nights; Tue-Sun 8am-11pm/12am; closed Mon
8,Perilla LA,Chinatown / Echo Park Border,Korean Banchan,1027 Alpine St Bldg E Los Angeles CA 90012,(626) 775-5645,hello@perillala.com,https://perillala.com/,https://www.yelp.com/biz/perilla-la-los-angeles,No private dining; counter service / pickup,,Chef Jihee Kim (Rustic Canyon alum); seasonal Korean banchan; gimbap and dosirak lunch boxes; garden patio; pickup only via Toast; Mon 11am-3pm; Wed-Sat 11am-4:30pm; closed Tue
8,Sushi Gen,Little Tokyo,Japanese / Sushi,422 E 2nd St Los Angeles CA 90012,(213) 617-0552,,https://sushigen.org/,https://www.yelp.com/biz/sushi-gen-los-angeles,Contact restaurant for large party inquiries,,Since 1980; Honda Plaza in Little Tokyo; some of the best sushi in LA at reasonable prices; Tue-Fri 11:15am-2pm + 5:30-9:30pm; Sat 5:30-9:30pm; closed Sun-Mon
8,Daikokuya,Little Tokyo,Ramen,327 E 1st St Los Angeles CA 90012,(213) 626-1680,,https://group.bishamon-ten.com/daikokuya/littletokyo/,https://www.yelp.com/biz/daikokuya-little-tokyo-los-angeles-2,No private dining; casual walk-in,,Most popular ramen in Little Tokyo; expect waits; indoor/outdoor dining; to-go and delivery; pescatarian/vegan/gluten-free options; Bishamon Group
8,Marugame Monzo,Little Tokyo,Japanese Udon,329 E 1st St Los Angeles CA 90012,(213) 346-9762,,https://marugamemonzola.com/,https://www.yelp.com/biz/marugame-monzo-los-angeles-5,Contact for group inquiries,,Michelin Guide recognized; handmade Sanuki udon in open kitchen; fusion udon options (miso carbonara/sea urchin cream); Mon-Thu 11:30am-9pm; Fri-Sun 11am-10pm
8,Tensho,Little Tokyo,Japanese Shabu-Shabu / Kaiseki,418 E 2nd St Los Angeles CA 90012,(213) 617-1016,,https://isedining.com/tensho-english/,https://www.yelp.com/biz/tensho-los-angeles-2,Contact restaurant for group dining inquiries,,Successor to beloved Kagaya; Chef Takumi Kawano (20+ years experience); A5 Miyazaki Wagyu; fresh king crab; opened May 2022; Tue-Sun 5-9:30pm; closed Mon; reservations via OpenTable
8,Kura Sushi,Little Tokyo,Conveyor Belt Sushi,240 E 2nd St Los Angeles CA 90012,(213) 613-5872,,https://kurasushi.com/,https://www.yelp.com/biz/kura-revolving-sushi-bar-los-angeles,No private dining; high-volume chain format,,Revolving sushi bar; high-quality for a chain; innovative automated ordering; nationwide chain
8,Chinchikurin,Little Tokyo,Japanese (Okonomiyaki),343 E 1st St Los Angeles CA 90012,(213) 437-0081,,https://chinchikurin-usa.com/,https://www.yelp.com/biz/chinchikurin-los-angeles,No private dining; casual counter,,Specializes in Hiroshima-style okonomiyaki (Japanese savory pancakes); also serves teppanyaki
8,Rakkan Ramen,Little Tokyo,Ramen (Plant-Based Options),359 E 1st St Los Angeles CA 90012,(213) 205-8850,,https://www.rakkanramen.com/,https://www.yelp.com/biz/rakkan-ramen-los-angeles,Contact for group inquiries,,Unique 100% plant-based broth options; opened 2017; multiple locations
8,Azay,Little Tokyo,French-Japanese,311 E 1st St Los Angeles CA 90012,(213) 625-9377,info@azaylittletokyo.com,https://azayrestaurant.com/,https://www.yelp.com/biz/azay-los-angeles,Contact restaurant for private dining,,Family-run since 2019; Chef Akira; French-Japanese fusion
8,Sushi Enya,Little Tokyo,Sushi / Omakase,207 S Central Ave Ste N Los Angeles CA 90012,(213) 613-3388,,https://www.sushienya.com/,https://www.yelp.com/biz/sushi-enya-los-angeles,Contact for private dining options,,Chef Kimiyasu Enya; traditional and innovative sushi; trained extensively in Japan
8,KAMINARI Gyoza Bar,Little Tokyo,Japanese (Gyoza),243 Astronaut Ellison S. Onizuka St Los Angeles CA 90012,(213) 620-0020,,https://www.instagram.com/kaminari_gyoza/,https://www.yelp.com/biz/kaminari-gyoza-bar-los-angeles,No private dining; casual format,,Gyoza and dumpling bar in Little Tokyo; popular grab-and-go spot
8,Torigoya,Little Tokyo (Weller Court),Japanese Yakitori,123 Astronaut Ellison S. Onizuka St 2nd Fl Los Angeles CA 90012,(213) 687-0690,,,https://www.yelp.com/biz/torigoya-los-angeles,Contact for group inquiries; 2nd floor of Weller Court,,Yakitori skewers; chicken thighs/meatballs/gizzards; located on 2nd floor of Weller Court
8,Yamazaki Bakery,Little Tokyo,Japanese Bakery,124 Japanese Village Plaza Mall Los Angeles CA 90012,(213) 625-0240,,https://www.yamazakiusa.com/,https://www.yelp.com/biz/yamazaki-bakery-los-angeles,No private dining; bakery counter,,Steamed buns; melon pan; Japanese cheesecake; pastries
8,Inanna Bar,South Park (The Hoxton),Mediterranean Rooftop,1060 S Broadway Los Angeles CA 90015,(213) 725-5900,,https://thehoxton.com/downtown-la/inanna/,https://www.yelp.com/biz/inanna-bar-los-angeles,Contact for private events on rooftop; poolside bar available,,11th floor rooftop of The Hoxton; opened Sept 2025; Mediterranean mezze and flatbreads; DJ Fri-Sat; sunset hour 4-6pm; dinner Sun-Tue 4-9pm / Wed-Sat 4-10pm
8,Pine & Crane DTLA,South Park,Taiwanese,1120 S Grand Ave Ste 101 Los Angeles CA 90015,(213) 536-5292,dtla@pineandcrane.com,https://www.pineandcrane.com/dtla,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3,Email dtla@pineandcrane.com for event inquiries,,Casual Taiwanese; original in Silver Lake; small plates/dumplings/noodles/rice; daily 8am-10pm; reservations via Resy
8,Fleming's Prime Steakhouse,South Park (L.A. LIVE),Steakhouse,800 W Olympic Blvd Ste A-135 Los Angeles CA 90015,(213) 745-9911,,https://www.flemingssteakhouse.com/locations/ca/los-angeles,https://www.yelp.com/biz/fleming-s-prime-steakhouse-and-wine-bar-los-angeles-3,Private dining rooms available; contact restaurant for corporate events and group dining,,Across from Crypto.com Arena and Convention Center; chain steakhouse; Mon-Sat 11am-10pm; Sun 11am-9pm; happy hour 4-6pm
8,Katsuya L.A. LIVE,South Park (L.A. LIVE),Japanese / Sushi,800 W Olympic Blvd Ste A175 Los Angeles CA 90015,(213) 747-9797,katsuyalalive@sbe.com,https://www.katsuyarestaurant.com/lalive,https://www.yelp.com/biz/katsuya-la-live-los-angeles,Private dining and lounge areas; expansive patio; contact for events,,Master Sushi Chef Katsuya Uechi; Philippe Starck-designed; OpenTable Diner's Choice; near Microsoft Theater and Crypto.com Arena; happy hour Mon-Fri 5-7pm
8,The Original Pantry Cafe,South Park,American Diner / Breakfast,877 S Figueroa St Los Angeles CA 90017,(213) 972-9279,,http://www.pantrycafe.com/,https://www.yelp.com/biz/original-pantry-cafe-los-angeles,No private dining; communal/casual seating,,Since 1924; claimed to never close doors; TEMPORARILY CLOSED per Yelp (closed March 2025 due to labor dispute; announced reopening target April 2026); cash only; steaks/baked goods/sandwiches
8,Kar Son,Arts District (ROW DTLA),Chinese,1318 E 7th St Ste 134 Los Angeles CA 90021,,info@karsondining.com,https://www.karsondining.com/,https://www.yelp.com/biz/kar-son-los-angeles,Hosts parties large and small; email info@karsondining.com,,At ROW DTLA; handmade dumplings/wontons/noodle soup; Chongqing-style spicy chicken; everything from scratch; Tue-Sun 11am-3pm + 5-9pm; closed Mon
8,De La Nonna,Arts District,Pizza / Italian,960 E 3rd St Los Angeles CA 90013,(213) 443-0280,Events@delanonna.com,https://delanonna.com/,https://www.yelp.com/biz/de-la-nonna-los-angeles,Contact for group inquiries,,Took over former Lupetti's pizza location; popular new Arts District pizza spot
8,Bianca Sicilian Trattoria,Arts District,Sicilian Italian,950 E 3rd St Los Angeles CA 90013,(213) 900-6990,,https://www.biancatrattoriala.com/,https://www.yelp.com/biz/bianca-sicilian-trattoria-los-angeles,Contact for private events,,Chef Michele Galifi; Sicilian street-style appetizers/pastas/pizza/seafood; ranked top 6 in 2025 International World Pizza Competition
8,Pane Bianco,Arts District (ROW DTLA),Sandwiches / Italian,757 S Alameda St Los Angeles CA 90021,(213) 372-5155,,https://www.pizzeriabianco.com/pane-bianco-los-angeles,https://www.yelp.com/biz/pane-bianco-dtla-los-angeles,No private dining; counter service,,Chris Bianco's sandwich-focused companion to Pizzeria Bianco; at ROW DTLA
8,Go Get Em Tiger (GGET),Arts District (ROW DTLA),Coffee / Cafe,777 S Alameda St Los Angeles CA 90021,(323) 579-1368,,https://gget.com/,https://www.yelp.com/biz/go-get-em-tiger-los-angeles-3,No private dining; cafe format,,Known for fancy nut milks and specialty coffee; all-day breakfast items; at ROW DTLA
8,Pikunico,Arts District (ROW DTLA),Japanese-American Fried Chicken,777 S Alameda St Los Angeles CA 90021,(213) 278-0407,,https://www.pikunico.com/,https://www.yelp.com/biz/pikunico-los-angeles,No private dining; casual counter,,Chef Kuniko Yagi (Hinoki & the Bird / Top Chef); housemade karaage chicken; at ROW DTLA
8,Checkers Downtown,Financial District,American / Fine Dining,535 S Grand Ave Los Angeles CA 90071,(213) 624-0000,,https://www.hilton.com/en/hotels/laxchhf-hilton-checkers-los-angeles/dining/,https://www.yelp.com/biz/checkers-downtown-los-angeles,Private dining available within Hilton Checkers hotel; contact hotel events,,Inside Hilton Checkers hotel; fine dining American cuisine
8,1927 Bar Kitchen,Financial District,American,535 S Grand Ave Los Angeles CA 90071,(213) 291-0927,,,https://www.yelp.com/biz/1927-bar-kitchen-los-angeles,Contact for private events,,Located in Financial District; full-service bar and kitchen
8,85 Degrees Bakery,Financial District,Taiwanese Bakery / Cafe,700 Wilshire Blvd Los Angeles CA 90017,(213) 614-8585,,https://www.85cbakerycafe.com/,https://www.yelp.com/biz/85-c-bakery-cafe-los-angeles-2,No private dining; bakery counter,,Taiwanese bakery chain; coffee/tea/pastries/cakes
8,Holbox,South Park (Mercado La Paloma),Mexican Seafood,3655 S Grand Ave Los Angeles CA 90007,(213) 986-8560,,https://www.holboxla.com/,https://www.yelp.com/biz/holbox-los-angeles-2,Contact for catering and events; casual market stall format,,Chef Gilberto Cetina Jr.; Michelin Bib Gourmand; Yucatan-style ceviches and seafood; inside Mercado La Paloma
8,Maison Kasai,South Park,Teppanyaki / French-Japanese,1001 S Olive St Los Angeles CA 90015,(213) 789-7852,reservations@level8dtla.com,https://www.maisonkasaidtla.com/,https://www.yelp.com/biz/maison-kasai-los-angeles,Contact for private events; teppanyaki format lends itself to groups,,Elevated teppanyaki blending French and Japanese; Chef Richard Archuleta; across from Crypto.com Arena; opened 2025
8,La Lo La Rooftop,South Park (AC Hotel),Spanish Tapas / Rooftop Bar,901 W Olympic Blvd Fl 34 Los Angeles CA 90015,(213) 789-7650,,https://www.lalolarooftop.com/,https://www.yelp.com/biz/la-lo-la-rooftop-los-angeles,Private events on 34th floor rooftop; ~4000 sq ft space,~4000 sq ft rooftop,34th floor of AC Hotel Downtown LA; 270-degree views; specialty cocktails; Spanish-style tapas; sophisticated oasis
8,The Dankness Dojo,South Park,Plant-Based / Craft Brewery,832 S Olive St Los Angeles CA 90014,(213) 878-7008,,http://www.moderntimesbeer.com/tasting-room/los-angeles,https://www.yelp.com/biz/the-dankness-dojo-los-angeles,Contact for private events; brick-walled space with art installations,,San Diego transplant; pilot brewery with 30+ taps; plant-based menu; R&D experimental brews; art-filled space
8,Los Gabrieles,Pinata District,Mexican Street Food / Carnitas,1113 S San Pedro St Los Angeles CA 90015,,,,https://www.yelp.com/biz/los-gabrieles-los-angeles,No private dining; street stand format,,Street stand making LA's best carnitas; The Infatuation rating 8.8; casual outdoor seating
8,Joyce,DTLA (Broadway),Southern / Black-Owned,332 S Broadway Ste A Los Angeles CA 90013,(213) 395-0202,,https://www.joycela.com/,https://www.yelp.com/biz/joyce-los-angeles,Contact restaurant for private events,,Black-owned restaurant; spirit of Southern dining; highlighted by Resy; on Broadway corridor
9,Pijja Palace,Silver Lake,Indian-Italian / Sports Bar,2711 W Sunset Blvd Los Angeles CA 90026,,hi@pijjapalace.com,https://www.pijjapalace.com/,https://www.yelp.com/biz/pijja-palace-los-angeles,Parties >8 require group dining contract; email hi@pijjapalace.com,,Reservations via Resy; Open daily 11am-11pm
9,Botanica Restaurant & Market,Silver Lake,Seasonal Californian / New American,1620 Silver Lake Blvd Los Angeles CA 90026,(323) 522-6106,hello@botanicarestaurant.com,https://www.botanicarestaurant.com/,https://www.yelp.com/biz/botanica-restaurant-and-market-los-angeles,Private events available; seated dinners & lounge-style gatherings; $55/person food minimum; full property buyout available,Up to 100 across full property,Three seating areas: indoor dining room/bar; covered back patio; covered side patio
9,Night + Market Song,Silver Lake,Thai,3322 W Sunset Blvd Los Angeles CA 90026,(323) 665-5899,nightmarketsong@gmail.com,http://www.nightmarketsong.com/,https://www.yelp.com/biz/night-market-song-los-angeles-2,Contact directly for private events; very small restaurant,,James Beard nominated wine list; 3 locations total
9,Bacari Silverlake,Silver Lake,Mediterranean / Venetian Small Plates,3626 Sunset Blvd Los Angeles CA 90026,(323) 986-6763,bacarisilverlake@bacari.us,https://www.bacarisilverlake.com,https://www.yelp.com/biz/bacari-silverlake-los-angeles-3,Full and partial buyouts available; private patio for 20+; wedding hosting available,Up to 100 for events,5th restaurant of Kronfli Brothers family group; gorgeous outdoor patio
9,L&E Oyster Bar,Silver Lake,Seafood / Oyster Bar,1637 Silver Lake Blvd Los Angeles CA 90026,(323) 660-2255,,https://www.leoysterbar.com,https://www.yelp.com/biz/l-and-e-oyster-bar-los-angeles,On-site and off-site events and catering available,,Walk-ins only; no reservations; shucking since 2012
9,The Black Cat,Silver Lake,New American / Gastropub,3909 Sunset Blvd Los Angeles CA 90029,(323) 661-6369,privatediningroom@theblackcatla.com,https://www.theblackcatla.com/,https://www.yelp.com/biz/the-black-cat-los-angeles,Private dining room 'The Back Cat' for 12-30 dinner; up to 45 for receptions/screenings,30 dinner / 45 cocktail,LGBTQIA+ historic site; free parking at Sunset & Hyperion
9,Edendale,Silver Lake,New American,2838 Rowena Ave Los Angeles CA 90039,(323) 666-2000,edendale56@gmail.com,https://theedendale.com/,https://www.yelp.com/biz/edendale-los-angeles,Full and partial buyouts available; large parties up to 14 a la carte; two patios; multiple rooms,,Built in 1924 as Fire Station 56; transitioned to restaurant in 2002
9,Bar Siesta,Silver Lake,Spanish Tapas & Wine,1710 Silver Lake Blvd Los Angeles CA 90026,(323) 284-8325,hola@barsiesta.co,https://barsiesta.co,https://www.yelp.com/biz/bar-siesta-los-angeles,Group dinners $65/pp; full buyouts up to 30 seated / 60 standing indoor / 100 indoor+outdoor; off-site catering available,30 seated / 60 standing indoor / 100 total,Certified 'Restaurant from Spain' by Spanish Embassy; from co-owner of Botanica
